,guid,headline
1663,ee542881-3ab5-47c0-be83-455b2a9f0f82,ABD’nin Jacksonville kentinde silahlı saldırı: 4 kişi öldü
1931,f2398f93-85fd-402f-8bf8-9ec42108921b,ABD'de bir liseye silahlı saldırı! Çok sayıda ölü ve yaralı var
5929,b080bd4c-5729-4203-8490-ac5040448b7c,"Son Dakika... ABD'de silahlı saldırı: 1 polis öldü, 4 polis yaralı"
3631,959e30b6-4431-48f3-9f74-d7a5dc1d6350,ABD'de halk bireysel silahlanmaya karşı meydanlarda
8453,06674ef6-dfd5-491c-a223-e60455a678a6,ABD'de liseye düzenlenen silahlı saldırı
4178,724adf2e-77ad-4436-a950-75798236f6fb,ABD’nin Ankara Büyükelçiliğine silahlı saldırı
5307,6760a063-2b13-4369-a256-ada3e6a302cc,ABD’deki okul saldırganın kimliği açıklandı
8166,f29fac4d-9149-4186-9435-d421c511e437,ABD’de okula silahlı saldırı! 1’i ağır 2 yaralı - Dünyadan Son Haberler
9904,23108dab-4e90-45a2-998a-4e0f23631861,"ABD'de okulda silahlı saldırı, 2 ölü - tgrthaber"
1543,5a4da174-bb0f-47fc-b897-b79eade01b7c,ABD ve dünyada yaşanan silahlı saldırılarda en çok kullanılan AR-15 tüfeği nedir?
5990,6fa12962-ce27-4693-943b-8e70e699fec8,"20:26 - ABD’de lisede silahlı saldırı: 1 ölü, 7 yaralı    "
8746,d1c04be3-b7ff-4de9-9a27-71787d745fe0,"ABD'de askeri üste silahlı saldırı alarmı verildi WASHINGTON (CİHAN)- ABD'nin Maryland eyaletinde faaliyet gösteren Joint Base Andrews askeri üssünde silahlı saldırı alarmı verildi. ABD'li yetkililer, üste silahlı bir saldırgan olduğunu duyurdu."
4629,456ea1b8-01eb-4f08-8efd-cb3bb6990d14,ABD'de silahlı saldırı: Ölü ve yaralılar var
5022,6268890b-1958-49b0-853c-b6e4fe1cc4dc,ABD de silahlı saldırı! &#214;l&#252; ve yaralılar var
4804,ea25e47c-462c-447f-8b96-f25b7f73df3b,ABD'deki kilise saldırganına idam cezasının önü açıldı
3083,2e76b13d-31dc-42ae-811e-8a4ac2e812d6,ABD'de eğlence merkezinde silahlı saldırı: Ölü ve yaralılar var
3308,5c925ae2-96d5-4fa9-9d71-b9d80976c65b,16:59 ABD'de silahlı saldırıda 6 ölü
2465,57b77a19-a4c6-404b-bbed-ad8e50249345,"ABD, tarihinin en büyük silahlı saldırısına hedef oldu; 59 ölü, 527 den fazla yaralı!"
1657,0b4be14b-4af3-4da0-9ad8-6394e06ca97d,ABD'de okulda silahlı saldırı ABD'nin Indiana eyaletinde bir ortaokul öğrencisi sınıfta silahlı saldırı düz...
5513,bcfeb23d-533d-4d84-be66-e9b08e8c42f8,ABD'de okula silahlı saldırı: 17 ölü
4871,bd81ac67-8452-42ea-b47d-e21c5dc13146,ABD’de ilkokula silahlı saldırı: 2 ölü
8308,65c36770-fe3f-423a-b857-61da6d3a7142,"ABD'de silahlı saldırı: 1 ölü, 6 yaralı"
6801,9098a033-bb15-4a29-87bc-a66b985b1986,ABD’de konsere silahlı saldırı ölü ve yaralılar var
791,106c8b88-ebf1-47e1-98ee-835e3025384f,Amerika 22:45 ABD'de hastaneye silahlı saldırı!
2967,cab43dee-2dfe-48e5-a9fb-9adc675885c2,ABD’de okula silahlı saldırı: 1’i ağır 2 yaralı
1689,d7607883-9f9a-4eb3-9264-c5dee29ebe67,ABD'de silahlı saldırı: 17 kişi vuruldu
2059,2f2f4512-bfaa-4811-8a7f-bece90a92954,ABD’de bara silahlı saldırı
2832,6156d283-58ca-4edf-90f0-1b0db93f5c7b,"Trump yönetiminden ""silah kontrolü"" adımı"
1920,ab21624b-23e7-4950-bebb-555c4e29f1a1,Son dakika... ABD'de gece kulübüne silahlı saldırı
3321,e802e38c-2334-4b3f-b399-9549fd86b162,ABD'de binlerce öğrenci bireysel silahlanmayı protesto etmek için sokağa çıktı
3981,045f75cc-e988-4b02-b192-c703026f072c,"ABD polisi, Maryland saldırganını yakaladı"
206,1b4dce46-58a7-4cb8-b1ed-4a05f7d701e6,ABD'de son 30 yılda yaşanan silahlı saldırılar
8146,3fe94691-b9e4-4e0c-b45e-23e7f25c3f9b,ABD’de silahlı saldırı
1495,45c72345-d114-4fd5-beb0-c10a6072756a,ABD'de halk kütüphanesinde silahlı saldırgan dehşeti!
5173,5f6eeb4b-876d-49a2-99c1-4854d0bde7c6,ABD: Çin'in saldırganlığı küresel tehdit
7770,01635d9c-df6c-4f22-a784-caca00a728ce,ABD’de bireysel silahlanma tartışmaları
8293,8546da11-5333-4e8d-9caa-ba8c91b054a5,ABD’de öğrenciler silah yasasını protesto etti
7660,689b1b01-c40a-455c-8960-7b441c5fb9ce,ABD'de okula silahlı saldırı: En az 17 ölü
9054,1f996acc-8003-423a-bc8e-9ec902650a9c,​Trump'tan Las Vegas saldırganı hakkında açıklama
8889,b1630f15-1d5a-4d18-ab39-e3887b7e3b49,ABD Büyükelçiliğine silahlı saldırı
747,51853fe0-a910-4bdd-9ef6-5ba72535bfd7,Son dakika... ABD'de gece kulübüne silahlı saldırı
116,6b0d35a6-e96c-4df4-aedb-30e397d2701c,ABD'de silahlı saldırı
5640,0197ed2c-1200-44c8-a832-60fa1cf9bc9f,ABD'de silahlı saldırı: 10 kişi vuruldu!
826,746c90d4-aea1-451c-9e14-79d7a8d2bfbe,"ABD'deki silahlı saldırıda 3 kişi öldü, 11 kişi de yaralandı"
6278,e562f8a4-d51e-4b61-bd65-6a5758566b21,ABD'deki kilise saldırganına idam cezasının önü açıldı
3333,fc857d73-a4ae-4a08-81ce-ca21bebc433f,ABD’de lisede silahlı saldırı
5270,94e63a2b-b98d-482e-930f-e27366fd78a1,ABD’de lise saldırganı çatışmada öldürüldü
454,c7b5f224-245e-48cb-ab5f-cb52c8198fe4,ABD'deki silahlı saldırıda hayatını kaybedenlerin sayısı 4'e yükseldi
2779,ba73defd-d6d5-4140-b540-7f79feba8a2d,ABD’de barda silahlı saldırı
3591,e662978c-096c-493d-b445-2735ced3d3c9,ABD’de silahlı saldırı
9181,35b5d2f1-9e92-49d1-96ac-1c62931273c3,ABD Ankara Büyükelçiliği'ne silahlı saldırı! - MedyaFaresi.com
3122,5809448e-1bfa-47b8-be98-4516cdad9079,ABD'de silahlı saldırı
381,8a02f82c-5ef7-4382-a12b-5f473001f2d1,ABD'de silahlı saldırı: Çok sayıda ölü ve yaralı var ABD'nin Las Vegas kentindeki konserde silahlı saldırı gerçekleştirildi. Saldırıda ölü sayısı 50'ye yükseldi. Saldırganın ise operasyonla öldürüldüğü bildirildi.
3971,2a83c6d7-bc9b-4a33-964d-f721c6e26cf3,ABD'de okula silahlı saldırı
1599,905a605d-efe6-4976-881e-092b66d2f4e3,Trump'tan daha saldırgan siber güvenlik stratejisi
3664,13366105-bd19-4971-a908-1332138fcf3d,ABD’de bakımevine silahlı saldırı: 5 ölü
1408,6c9c69fb-3f2d-4d2b-86d8-2739b9c31e13,GÜNCELLEME - 3 ABD'de bir sinagoga silahlı saldırı düzenlendi
1781,be1e9409-2048-4592-be1b-090bddb2b01f,ABD’de bir okula silahlı saldırı!
4874,3cd93a1b-ef45-48dd-b8a1-8a4884dfafcd,Büyük rezalet! Trump'ın paylaştığı videodaki saldırgan Hollandalı çıktı - MİLLİYET
1569,09216245-9928-447f-a5ca-b8a84a0146b9,ABD'deki silahlı saldırı
2575,648e0100-4cf1-4571-8257-2d5276064d6f,Son dakika: ABD'de bir alışveriş merkezine silahlı saldırı
1565,cb15408a-0d04-4dd5-9980-8f85cf42dac1,ABD'de Çin konsolosluğuna silahlı saldırı
7665,4cc44cb5-2415-4acb-8069-8009b21af8ca,Haberler ABD silahlı saldırı alarmı 'hatalı' çıktı
5160,9b2bc803-4bcc-4eb5-9661-0f3635b30bea,"ABD’nin New Jersey eyaletinde silahlı saldırı: 1 ölü, 20 yaralı"
6520,d3a494fc-92aa-4e09-a1de-6d2c26e450a9,ABD’nin Ankara Büyükelçiliğine silahlı saldırı gerçekleştirdikleri gerekçesiyle gözaltına alınan 6 şüpheliden 3’ü çıkarıldıkları mahkemece tutuklandı. 3 şüpheli ise adli kontrol şartıyla serbest bırakıldı.
4864,bf5fc892-df91-4340-98c7-bace04474361,ABD'nin Ankara Büyükelçiliği'ne silahlı saldırı
9533,1783be83-3676-43e8-b07c-1e8562786a8f,22 Ocak 2018 19:27 ABD'de liseye silahlı saldırı: 1 yaralı
5961,fa66518c-a102-4087-b234-07b8e1e577ae,"ABD'de silahlı saldırı: 4 ölü, 5 yaralı"
3862,341e9e84-e5d8-42f8-abaf-692b821cd6e8,ABD'de silahlı saldırıda en az 5 çalışanı ölen gazete bugünkü baskısını yayımladı
9418,4c61c0e1-3fc6-4386-9580-d856ff20f3d6,ABD'de silahlı saldırı
5612,5d5dffec-218f-4e03-b4b8-bcab81a63509,ABD'de okul bahçesinde silahlı saldırı
5805,8e2cb9f9-1c84-421d-8810-5a90bb1b3b07,ABD’de okula silahlı saldırı: En az 17 ölü
956,d36b4f8b-9327-49b7-93f9-cae81e759fdb,ABD'de Çin konsolosluğuna silahlı saldırı
2620,73d9f9b5-3993-410c-904f-df5854d2fc40,ABD’deki silahlı saldırıda bir polis yaralandı
8207,24051c21-2705-4fc6-95d5-0cefa8e0cf26,ABD'de okula silahlı saldırı: Ölü ve yaralılar var
3338,c753bec4-bad7-421e-a082-71be9c2df090,ABD'de silahlı saldırı! Öldürüldü
6872,8df95f6e-c748-41e9-9427-b032fdca2a15,ABD’de silahlı saldırı: 2 ölü
4268,aa55c2d5-6dc8-478d-942e-3aeaf074bf05,Trump tan Las Vegas saldırganı hakkında a&#231;ıklama
6660,596ec462-578b-4219-87d4-02a92677cb57,ABD’de kongre üyesine silahlı saldırı
4182,9998facb-b186-428c-88a2-7d3e12fb1044,ABD'de liseye silahlı saldırı
1104,7aa6a432-078a-4d61-a338-d9be238aaaeb,ABD'de lisede silahlı saldırı
2612,52778665-3d16-4738-a119-3d55d28573ce,Son dakika! ABD de konsere silahlı saldırı!
6175,388773c2-f885-4735-a147-28f0089988a9,ABD'de okula silahlı saldırı: 17 ölü
6252,99007352-894e-423f-bd36-09fb770dfd60,ABD'de gazete binasına silahlı saldırı: En az 5 ölü
1666,59904798-3e8a-41d1-b50f-d634afe13828,"ABD'de silahlı saldırı: 1 ölü, 6 yaralı"
7418,8b36ed46-ce99-43b0-957e-0b866953010f,ABD'de okula silahlı saldırı: En az 17 ölü
1493,0cbc5ccc-2f62-4398-ba48-0069b7fbd785,BM'den ABD'ye silah kontrolü çağrısı - tgrthaber
9253,a75d6667-c8cf-4912-9b2a-7247cfe8627e,ABD'de yine silahlı saldırı! Yaralılar var
4824,f17b1458-51a7-415d-a2a8-0de500ccc0a8,ABD'de silahlı saldırı durmuyor
7487,30aeeebc-1106-4f05-83d5-0e9bda4f992c,ABD’deki silahlı saldırgan intihar etti
2788,e08d44ea-7c19-42ca-bf8e-c07238690755,ABD’de silahlı saldırı
1168,651bfc79-aa21-4dcb-9095-9f579d16ed55,ABD’deki silahlı saldırıda bir polis yaralandı
5439,ab99aaf5-e9ed-4822-bfe8-4ab36b2cba49,"ABD'de Çin konsolosluğuna 17 el ateş edildi, saldırgan intihar etti"
4535,e68aff85-2809-41b7-9f7e-67120cfb676c,ABD’de silahlı saldırı: 12 ölü
4220,9f261e73-68f7-4ff5-9747-f385d9401b41,"ABD'de sinagogda silahlı saldırı; 11 ölü, 6 yaralı"
1963,b62a9403-afd7-415e-81f9-9aaa62d5724e,Son dakika… ABD'de gece kulübüne silahlı saldırı
2249,ecd643d9-b709-495f-aa43-ecf396ff7bd8,"ABD'de bara silahlı saldırı: 13 kişi öldü ABD’nin Kaliforniya eyaletinde bir bara silahlı saldırı düzenlendi. Saldırıda 13 kişi hayatını kaybederken, saldırganın ölü ele geçirildiği bildirildi."
1841,b108a4ae-46bd-4a9a-a52a-04a6481c3e29,ABD'de lisede silahlı saldırı
6355,a1f3fb6a-cc73-4aa8-b071-42f499fa4a32,ABD'de havalimanı saldırganı kamerada
3750,6bc04312-8369-470b-9424-c068bbcdb46f,ABD'deki AVM saldırganı Arcan Çetin hücresinde ölü bulundu
3010,53742d64-6830-4355-bce4-5babf2497d50,ABD'de okula silahlı saldırı: En az 17 ölü
2986,e41b69a6-cbcd-4d0b-ad53-acd81946b655,ABD’de hastanede silahlı saldırı en az dört yaralı var
1381,b8acab0a-a5ea-4978-989d-6df53a1b3e34,ABD'de sinagoga silahlı saldırı
6169,c250c2d1-ae97-43b2-b312-ad9e185295dc,ABD'deki silahlı saldırı
2463,e7cadaec-ec08-479d-be24-c84f9f6248da,"ABD'de silahlı saldırı, 5 yaralı"
7311,c2785f9d-bda6-49f9-afac-ef39cb727299,ABD’de silahlı saldırı
3551,57d7acb7-3d67-4725-a878-46bc13fbd4c5,ABD'de gazeteye silahlı saldırı: Ölü ve yaralılar var ABD'nin Maryland eyaletinin Annapolis kentinde bir gazete binasına silahlı sald…
6441,6d20d86b-3250-4fdc-817b-85e4843496d0,ABD'li siyasetçilere silahlı saldırı!
1865,57bd896a-d63a-4721-9745-e051f32fb75a,Trump'tan saldırgan hakkında ilk açıklama
813,f80c8d3c-8475-4ab7-aa08-3357ed70fb65,ABD’de AVM’de silahlı saldırı
8445,fa4c53ce-381a-4cc1-83da-350c64cba9f7,ABD de kargo tesisine silahlı saldırı
3228,8081c51e-5f72-410e-b049-5a35dc9312e6,Las Vegas'taki katliamın ardından Trump'tan 'silah yasası'açıklaması
1154,2fa52470-2e5a-46d0-94ed-c05795f71863,ABD'de bir silahlı saldırı daha - tgrthaber
9010,2f4592a9-0d1b-4fd2-a381-d8026a565a81,ABD'de mahkeme binasında silahlı saldırı: 3 ölü | Amerika |Dünya Bülteni Haber Portalı
8715,fb17a672-1873-4d84-9bd2-60b06f5515fd,ABD'de silahlı saldırı! Rehineler var
1090,b52374ab-9b3c-41e0-8d7b-146288e3697d,SON DAKİKA! ABD'de hastanede silahlı saldırı! 4 kişi ağır yaralandı
5539,9904233a-9c3c-4950-a794-fc286cb63cbd,ABD'de silahlı saldırı: 5 ölü
3871,ca6a384a-ce4b-4f03-b28a-6a64db3f1bc0,"ABD’nin Florida eyaletine bağlı Broward kentinde, bir liseye düzenlenen silahlı saldırıda en az 17 kişinin öldüğü bildirildi."
950,60652f50-72b4-45a7-955b-10beaf41f719,ABD'de silahlı saldırı! İki kişi öldü
1762,e02ca7ca-1788-4f2b-ab01-5c494fb6cddf,ABD’de gazeteye silahlı saldırı
4148,83197278-cfb7-4a4b-918a-bae29254aa35,ABD Ankara Büyükelçiliği'ne silahlı saldırı!
8267,0d710e23-0382-468d-9767-9a1ce04dbd4e,"ABD'de alışveriş merkezine silahlı saldırı: 4 ölü, 11 yaralı"
7092,37c06ea9-401f-40e1-8bf6-b3e421c9863b,Son dakika haberi... ABD de konsere silahlı saldırı: 50 ölü 200 den fazla yaralı var
3319,f074cb0c-c3f0-4d21-bcb9-0b6156c01113,ABD’de alışveriş merkezinde silahlı saldırı düzenleyen Arcan Çetin hücresinde ölü bulundu
4882,208afc55-c769-491f-aca1-2b9bc0e848c0,ABD'de silahlı saldırı: 3 yaralı
8519,f506c05f-ccac-465a-ac6a-4228af004134,ABD'de silahlı saldırı şoku!
1686,dd96b93c-a2e1-4751-961a-f0c6c2902841,Son dakika... ABD de silahlı saldırı: Rehineler var
7584,bdf48880-8c19-4744-94b7-59ec5831d6ee,ABD Büyükelçiliğine silahlı saldırıda 3 tutuklama
8138,09dd6c02-32c4-4c9d-99d8-704265415a47,ABD’de lise saldırganı çatışmada öldürüldü
5741,1985d2f1-16d4-429d-88ba-383d7b8fa5e8,Son dakika ABD'de konsere silahlı saldırı: 20 ölü 100'den fazla yaralı
6305,37e8440c-0ba9-447d-b941-af4e664f6cbe,ABD’de ikinci silahlı saldırı
2886,7eb499a9-ef8e-4c84-bb20-52dd7e22fcfb,ABD Büyükelçiliğine yönelik silahlı saldırı
3137,1fda5205-faa0-4ef5-8a01-a268f9ed9daa,"Trump, bireysel silahlanmayı İngiltere ve Fransa üzerinden savundu"
5286,c9441a06-cb88-41ea-b5dc-99f647067399,Hapisten yeni çıkan saldırgan ABD’de dehşet saçtı
1767,4a448e75-b2f2-4e51-ae8c-9bd468773447,Abdullah Muradoğlu Terör laboratuvarları! ABD'nin Florida kentindeki havaalanında bir adam valizinden çıkardığı silahla rastgele ateş açtı ve 5 kişiyi öldürdü. İlk akla gelen ihtimal bir terör saldırı olduğuydu. Resmi açıklamalara göre öyle değilmiş. 26 yaşındaki saldırgan daha önce Irak'ta
742,e57dab3a-db63-40c7-808e-6905b32d1d51,"ABD'de silahlı saldırı: 1 polis öldü, 6 polis yaralı"
785,7a417ffa-3dcc-4e07-859c-026813af6773,ABD'de gece kulübüne silahlı saldırı
3193,8d564fa2-ec6a-4f52-8f07-a6083492720b,ABD'de silahlı saldırı: Çok sayıda ölü ve yaralı
1919,1e68b255-7463-4f7c-b914-4ca78fea6882,ABD'de hastanede silahlı saldırı
4882,67484a65-2ef3-4785-ad38-75c274f806bb,"ABD'de silahlı saldırı: 1 ölü, 6 yaralı"
3682,585d305b-1291-400e-8a4b-4edf5c2f1a7d,"Trump silahlı saldırı yapılan sinagoga taziye ziyareti yaptı, protestolarla karşılandı"
2579,5e2eb792-5aa9-4e36-aecd-3e69905c01d2,"ABD'de 12 kişiyi öldüren saldırgan, eski asker çıktı - Son Dakika Haberleri"
2315,d1179005-8bb4-4256-86e6-f8e3bc208b7c,ABD'de silahlı saldırı: 3 ölü
731,3c216a5a-a66a-4583-8e49-88ad7124eaf8,Son dakika : ABD’de hastanede silahlı saldırı
2981,2c80cfab-abfe-48b9-9835-c0fd0763ccbd,ABD'de saldırganın kimliği açıklandı
659,73e78721-d1d4-4782-a00c-6b0a29775625,ABD'de sinagoga silahlı saldırı
7158,c015af37-09c4-4313-afe9-3588356f9d17,"Ankara Valiliği, ABD’nin Ankara Büyükelçiliği’ne yönelik silahlı saldırıya ilişkin, ""Silahlı saldırı olayını geçekleştirdikleri değerlendirilen Ahmet Ç. ve Osman G., olayda kullanılan 9 mm"
3830,fb49d88d-9082-4ea9-b78f-dd7ccd2c489e,Haberler > DÜNYA ABD’de silahlı saldırı! Yaralılar var
7285,da0ff68c-014c-453d-887a-f544906d22c1,"ABD’de bankada silahlı saldırı: 4 ölü, 5 yaralı"
8234,8f2a3d7e-68df-4822-a767-69c45b41a2ac,ABD'de okula silahlı saldırı
4004,9e90d633-9a9b-42c7-b1bd-963066a59f51,ABD Büyükelçiliğine saldırıda yeni gelişme: 2 saldırgan yakalandı
5931,afd34858-eae4-498e-8ca6-1889f196690d,ABD'de silahlı saldırı: 2 ölü
6737,9d6f2551-13a2-42e3-a356-6eb84c5b5918,"ABD’de lisede silahlı saldırı: 1 ölü, 7 yaralı"
1206,d89df41e-2225-4a9f-9f3f-90797c20b324,Son dakika... ABD'de silahlı saldırı: Rehineler var
3703,0da2ab65-287d-4c10-9205-12b5f16fffe3,ABD'de silahlı saldırı: 10 kişi vuruldu
1854,dc0faa07-bfa2-4b0e-8410-c74a6cf31db6,"ABD'de gençlerden ""silah kontrolü"" protestosu"
9008,41f17fdc-6425-48ce-9cc1-a7281b075e03,Trump'tan saldırgan hakkında ilk açıklama: O hasta ve deli
2024,a04fc6cf-7ee1-494e-a5b5-50feaa1f6198,İran'dan ABD'ye ekonomik saldırganlık suçlaması
3803,8701a633-2c83-456e-8e98-cfcac69fe4ba,Son dakika... ABD'de gece kulübüne silahlı saldırı
4740,230168fe-d53d-418b-926f-a2b87f2f60e3,ABD'de lisede silahlı saldırı: 8 ölü
5435,50546875-7dbe-40e2-9edb-198486be3cfa,"ABD'de polise silahlı saldırı, 4 polis öldü, 3'ü ağır 8 polis yaralı"
2332,9c697a1b-b611-4f37-af06-e4833eff3a3e,TYB Şeref Başkanı Doğan: “ABD’nin saldırgan başkanı İsrail’i memnun edecek bir hamle yaparak koltuğunu sağlamlaştırmak istedi”
2909,aed805b8-30e2-4fd4-9141-703b96acbbb0,Amerika'nın Kansas eyaletinde silahlı saldırı: 3 ölü
8813,d52d57b0-ba9c-4067-b54f-7a3cdef2c235,ABD'de liseye silahlı saldırı!
7348,2ecaa5dc-1ca0-463f-b01e-34dd4d9fa6ba,"ABD'de silahlı saldırı: 1 ölü, 6 yaralı"
2220,c4bf5e31-b913-4e72-8801-137357e33916,ABD o saldırgan için idam istedi!
5236,3c91079a-80df-4615-a030-9b3dd47b5ba7,ABD'de liseye silahlı saldırı! Ölü sayısı 17'ye yükseldi
1707,1cd6e132-e4c3-431d-b150-fc225e55556b,Trump Sinagog saldırganı için idam istedi!
9543,0826bc17-4070-4e0c-be73-567acc5dcc81,Son dakika: ABD'de okula silahlı saldırı
4912,944e9ff9-8294-4f84-936d-8e5efb62ac0d,ABD'de LGBTİ bireylerin gittiği gece kulübüne silahlı saldırı: En az 50 ölü
6610,9eab4271-82c0-4e0e-8b77-13547a9ab5b9,ABD’de bakımevine silahlı saldırı: 5 ölü
2926,56d7ee07-06fe-4e6f-8768-598c08b02ddc,ABD'de sinagoga silahlı saldırı
9659,0bb35132-399c-4d6f-b971-5b34a4844d35,ABD'nin en kanlı silahlı saldırısının yeni görüntüleri yayımlandı
1252,09429fe0-9a3c-4058-9e64-26f15894efdc,Trump yönetiminden silah kontrolü adımı: yasaklandı
28,18dfd600-aeaa-400d-baf8-44c4f506436c,ABD'de silahlı saldırı
6817,5b0ed5ea-a358-4b16-a7cf-55c3462b6666,ABD’de gazete binasına silahlı saldırı
611,c309addc-18d7-43e0-960f-d02903fc106e,"ABD silahlı saldırı, 4 kişi öldü"
1664,7daa88e5-ccad-4089-a7e4-5d5ad9f6989d,ABD'de Çin konsolosluğuna silahlı saldırı!
3773,e68d65d2-a826-4bb5-9be8-83ab3d8076b6,ABD’de silahlı saldırı: 2 ölü
376,97bf624e-3f96-4738-b2dd-0ce51af8bbe9,"Trump, New York saldırganın idam edilmesini istedi"
3373,b844577f-c0ac-47e9-8c2e-36a9519bd2b4,ABD'de sinagoga silahlı saldırı! - Son Dakika Haberleri
735,e95789d9-aef7-41e0-b42a-abf81e1115f0,20.8.2018 - 09:59 Ankara da Amerika B&#252;y&#252;kel&#231;iliğine silahlı saldırı
3577,6b23e939-b438-44f5-9bb3-2372a3b90afb,"ABD'deki silahlı saldırıda 1 polis öldü, 6 polis yaralandı"
9185,06357ba6-d83a-4227-88cc-7e85b833c65e,ABD’de bankada silahlı saldırı: Çok sayıda ölü ve yaralı var!
2038,8aff8df2-4315-42a3-9470-985b4e4fa270,ABD de Çin konsolosluğuna silahlı saldırı
2984,405d226f-b1ba-42bc-8b74-94141e29c5e6,"ABD'de konser alanına silahlı saldırı: 2 ölü, 70 yaralı"
463,34e49cd0-4526-4077-a04f-8cb2eb432925,ABD'de Çin konsolosluğuna silahlı saldırı yapıldı
5865,65900f63-cdbd-4147-b525-886c588f66a5,ABD'de liseye silahlı saldırı: En az 17 kişi öldü!
4023,e86adc28-9f39-416b-8509-671a938ea83f,"ABD’de çıplak saldırgan waffle dükkanını bastı: 3 ölü, 4 yaralı"
4926,90ac7e80-fdc4-496d-a4ad-7e9112e5d37f,ABD'de alışveriş merkezinde silahlı saldırı: 9 yaralı
7318,fcae907c-b6ce-4e75-8d56-a76554e59597,"ABD'de 2016'nın ilk gününde silahlı saldırılar: 30 ölü Obama, silahlı saldırılardan kaynaklanan ölümleri azaltabilmek amacıyla silah satışlarına düzenlenme getirmeye hazırlanırken, ülkede 2016'nın ilk gününde silahlı saldırılarda 30 kişi öldü, 75 kişi de yaralandı. 03 Ocak 2016 Pazar 11:35 DÜNYA"
1400,50a04d74-a3f3-4b0a-ad82-26fc825f34e5,ABD'de 12 kişiyi öldüren saldırganın kimliği şoke etti
114,e6f0ad22-91c0-4e72-840b-1b2e47eeb23d,ABD'de silahlı saldırı tatil dinlemiyor
2364,5bb39413-4459-49a6-8621-36c5168b3537,ABD'de sinagoga silahlı saldırı
9254,99facfde-2dd3-45f6-9ca9-259a72f87b82,"ABD'de lisede silahlı saldırı: 17 ölü, 14 yaralı"
9186,dd6e95e4-bde1-43a8-8da8-29060b2674d7,ABD’de kongre üyesine silahlı saldırı
2784,9d284cb0-72c4-4aa6-8dfd-7359b38f6108,"ABD de festivale silahlı saldırı: 1 ölü, çok sayıda yaralı"
6143,f249e741-c792-4ab4-b101-2bc5e36541c0,"ABD’nin New Jersey eyaletinde silahlı saldırı: 1 ölü, 20 yaralı"
6246,55617cf3-0e7c-4e1a-a742-58585381b2f0,Trump'tan saldırgan hakkında ilk açıklama... Tartışmalara neden oldu - Son Dakika Haberleri
4970,914105ad-14b4-4438-b96e-5bdb50325f82,"Trump, silah kontrolüne yanaşmıyor"
3810,45f807a6-c548-456a-ba2f-1cb6de0407c0,"Trump, saldırgan için idam istedi!"
2470,58b8d6f6-f461-4658-b08f-59d14619b44f,ABD’de bakımevine silahlı saldırı: 5 ölü
3408,25eeb3f1-127b-4c67-a87b-6bb13d33bfa7,Trump'tan saldırgan hakkında ilk açıklama
7548,d27f5867-d616-4d1a-9129-3900e8a781f7,ABD'de bir okula silahlı saldırı
3004,12cc8da2-fc67-4452-97a6-cc9dfdcecee7,ABD'de havalimanında silahlı saldırı: 5 ölü
7129,ff12aeb2-ef08-4463-93a4-37301cb2e983,AR-15: ABD’de her toplu katliamda gündeme gelen silah
7654,88d34607-ce69-4bb5-851d-76b0ce68030f,ABD'nin Teksas eyaletinde yer alan hava üssünde silahlı saldırı gerçekleşti.
